"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"FMR","1986","12","17","91","None","The thousand petals of bliss","the Yoga force","Losty",""
"FMR","1986","12","17","105","None","Mogul synthesizer","Akbar the Great, a 17th century mogul","Stierlin",""
"FMR","1986","12","17","137","None","Indian odyssey","the grand moguls","Guadalupi, Cendrars",""
"FMR","1986","12","23","25","None","Coup de Carracci","the age of Corregio and Carracci: Emilian painting in the 16th and 17th centuries","Freedberg",""
"FMR","1986","12","23","51","None","A watering place","the pavilion of the baths of Berzieri, 20th century","Bossaglia, de Montaigne",""
"FMR","1986","12","23","81","None","Painted pomp","19th century academic painting","Boime",""
"FMR","1986","12","23","103","None","The feast of the lights","the Hanukkah lamp","Narkiss, Aleichem",""
"FMR","1987","2","24","25","None","A rose is a nose is a rose","the paintings of Arcimboldo, 16th century","Barthes, Carter, Brodbeck, Baltrusaïtis",""
"FMR","1987","2","24","63","None","Bugatti Royale","automobiles by Ettore Bugatti","Giugiaro, Kestler, Bugatti",""
"FMR","1987","2","24","89","None","Villa of mysteries","the villas in Pompeii","Maiuri, Outram",""
"FMR","1987","3","25","25","None","Mantuan caprice","Palazzo Te at Mantua - designed and decorated by Giulio Romano","Gombrich, Guadalupi",""
"FMR","1987","3","25","65","None","Caravan to Palmyra","","Stierlin, Rostovtzeff",""
"FMR","1987","3","25","103","None","Where the lemon trees bloom","inlaid furniture from 19th century Sorrento","Gargiulo, Douglas",""
"FMR","1987","5","26","15","None","Pilgrimage to Borobodur","","Sarduy, Wahl, Zimmer",""
"FMR","1987","5","26","43","None","Lunch with Mr. Cole","the South Kensington Museum refreshment rooms","Physick, Morley",""
"FMR","1987","5","26","75","None","The city in perspective","perspective views of cities (paintings and inlaid wood) in 16th century Italy","Chastel, de Seta",""
"FMR","1987","5","26","99","None","Real to reel","the Hollywood connection; Almansi","",""
"FMR","1987","7","27","15","None","Shades of Hellbrunn","the palace and gardens of Hellbrunn; Schaber, Fertonani","",""
"FMR","1987","7","27","37","None","A brush with society","paintings by Giovanni Boldini in 19th century Paris","Mauriès, de Pisis",""
"FMR","1987","7","27","61","None","The sun also rises","the tomb of Thutmosis III in the valley of the kings","Fornari, Tosi",""
"FMR","1987","7","27","85","None","Bibliophilia","treasures of a book collector","Breslauer",""
"FMR","1987","7","27","105","None","Made in Renaissance","in praise of ceramics","Chastel",""
"FMR","1987","9","28","15","None","Glass of the Ceasars","Roman glass; Mazzolani, Harden","",""
"FMR","1987","9","28","61","None","Painter of the soul","Louis Janmot's poème de l'ame, 19th century","Bourget",""
"FMR","1987","9","28","91","None","Something rich and strange","Bavarian reliquaries covered with gems and embroidered robes","Quattrocchi, Harvolk",""
"FMR","1987","9","28","99","None","Treasure island","the church with Carolingian and Byzantine mosaics and marble reliefs of Torcello near Venice","Ruskin, Romanelli",""
"FMR","1987","9","28","105","None","Rickshaw kitsch","Oriental kitsch in Dacca","Beaune",""
"FMR","1987","11","29","15","None","Ladies of the court","paintings of the school of Fontainebleau, 16th century","Delay, Mauriès",""
"FMR","1987","11","29","37","None","The face of Yemen","faces of women and facades of houses","Alliata, Rihani",""
"FMR","1987","11","29","59","None","Mr. Tiffany's lamps","","Quattrocchi, McKean",""
"FMR","1987","11","29","89","None","Those obscure objects of design","Piero Fornasetti, the capricious master of metaphysical decoration, 20th century","Saatchi, Ponti",""
"FMR","1987","11","29","105","None","Flagrant, fragrant, Fragonard","","Rosenberg, de Goncourt",""
"FMR","1988","1","30","15","None","Zurbarán in ecstasy","a 17th century Spanish painter","Baticle, Somerset Maugham",""
"FMR","1988","1","30","47","None","Northerners in Naples","the Napolitan frescoes of Hans von Marées","Marandel",""
"FMR","1988","1","30","64","None","Northerners in Naples","Anton Dohrn and the Stazione Zoologica","De Masi",""
"FMR","1988","1","30","65","None","A passion for panthers","Cartier's cats","Gautier, Nadelhoffer",""
"FMR","1988","1","30","81","None","Sabbioneta","Vespasiano Gonzaga and his city","Bellonci, Forster",""
"FMR","1988","3","31","15","None","Minotaure","the journal Minotaure between 1933 and 1939","Schwarz",""
"FMR","1988","3","31","35","None","Opera by the sea","the theatro San Carlo in Naples","de Seta, Haskell, Sharp",""
"FMR","1988","3","31","63","None","The wandering codex","the miscellenea Rothschild, a 15th century manuscript","Ottolenghi",""
"FMR","1988","3","31","83","None","Eve, the serpent and the death","the female nudes of Hans Baldung Grien","Talbot, Warner",""
"FMR","1988","5","32","15","None","An enigmatic education","a treatise on the four cardinal virtues - Prudence, Fortitude, Temperance and Justice in middle ages until 16th century","Lecoq, Lang, Colanna",""
"FMR","1988","5","32","43","None","Mithra lives","the cult of the Persian god Mithra","Musso, Zolla",""
"FMR","1988","5","32","71","None","A thing of beauty is a joy forever","the 19th century designer William Morris","Parry",""
"FMR","1988","5","32","105","None","La grande illusion","the magic latern projector","Brunetta, Keates",""
"FMR","1988","7","33","15","None","Catherine's collection","great Russian acquisitions by Catherine the Great","Haskell, Magnus Enzenberger",""
"FMR","1988","7","33","43","None","Mascot mystique","Daimons as hood ornaments on cars","Manganelli, di Sirignano, Sulzberger",""
"FMR","1988","7","33","75","None","Room with a view","the 18th century Welsh painter Thomas Jones in Naples","Wollheim",""
"FMR","1988","7","33","91","None","The mosque and the cathedral","the great Alhambra mosque","Irving, Moneo, Sitwell",""
"FMR","1988","9","34","15","None","Imperial Ravenna","the basilica of San Vitale","Iannucci, Rosso",""
"FMR","1988","9","34","47","None","The fatal glance","the magic of Medusa","Schmied, Warner",""
"FMR","1988","9","34","71","None","Our lady of the Chimeras","the gargoyles of Notre-Dame","Resnik",""
"FMR","1988","9","34","89","None","Banished to Bussy","the château de Bussy-Rabutin","Lorgues-Lapouge, de Rabutin",""
"FMR","1988","9","34","111","None","Golf mania","","Haultin",""
"FMR","1988","11","35","17","None","Stone stories","the figured stones of Gotland","Nylén, Lamm",""
"FMR","1988","11","35","33","None","The gospel according to Dalecarlia","19th century Swedish paintings","Bjurström",""
"FMR","1988","11","35","49","None","The image in glass","engraved glass, early 20th century","Dahlbäck Lutteman",""
